title,number,duration,description,id,published
"פרק #632 - אמריקה בוחרת, עם טל שניידר",637,01:53:08,"טל שניידר היא עיתונאית שמתמחה בסיקור המערכת הפוליטית בארה״ב. בשנים האחרונות היא כתבה ל-Times of Israel ולפני כן לעיתון גלובס ולבלוג הפרטי שלה, ״הפלוג״. טל היא גם פודקאסטרית שהקליטה את ״המדריך לטארמפיסט״ בתקופת הבחירות הקודמת בארה״ב.
 
על מה דיברנו:
 
פנסילבניה, ג׳ורג׳יה, טקסס, קליפורניה, הפלות, מימון, פלגנות, הצבעה שבטית, הצבעה גושית, הבית העליון והתחתון של בית המחוקקים בארה״ב. פיט בוטיג׳ג׳, דה סנטיס, ועוד המון דברים.
 
הישארו אחרי אות הסיום לחפירה השבועית שלי.
 
קישורים והמלצות:

טל שניידר - Facebook, Twitter, Instagramנאום השבטים של ריבליןהאתר של מחוז וויליאמסון בטקסס
הרשמה ב-iTunes הרשמו ל-RSS שלנו",geekonomy.podbean.com/21833d86-dccc-36ec-ac83-e65e57720dac,"time.struct_time(tm_year=2022, tm_mon=11, tm_mday=8, tm_hour=5, tm_min=9, tm_sec=39, tm_wday=1, tm_yday=312, tm_isdst=0)"
פרק #631 - גל פלג ומטוסים פרטיים,636,01:28:25,"גל פלג היה טייס קרב בחיל האוויר וכיום מוביל את חברת Jetsetter, שמתמחה בקניה ומכירה של מטוסי מנהלים פרטיים.

 

על מה דיברנו:
חיל האוויר, מטוסי קרב, מטוסים אזרחיים, אופנועים, גלישה בים, מטוסים פרטיים, כנף ציון, שדות התעופה בישראל, שדות התעופה בלונדון, הסכמי אברהם, העולם הערבי, ארצות הברית, בואינג, תאונות, בטיחות באוויר

 

נותני החסות שלנו:
R&D משכנתאות
נותני החסות שלנו – חברת Deel",geekonomy.podbean.com/81160fc7-eed9-38b4-8729-1d3660cdce45,"time.struct_time(tm_year=2022, tm_mon=11, tm_mday=6, tm_hour=15, tm_min=22, tm_sec=2, tm_wday=6, tm_yday=310, tm_isdst=0)"
פרק #630 - חנן אלקיים אוהב קפה,635,01:11:24,"חנן אלקיים פגש חקלאי קפה בקולומביה והחליט לרכז את חייו סביב המשקה המעורר. הוא סייע לחקלאים להגדיל את התוצרת, קיבל חלק מהעודפים והקים את אגרוקפה. כיום הוא מסייע לגדל קפה בישראל, קולה קפה ומוכר אותו בארץ ובארצות הברית.

 

על מה דיברנו:
קפה, סוגי קפה, סוגי הגידולים השונים, קולומביה, אתיופיה, וויטנאם, ישראל, מחיר,  נסטלה, נסקפה, אספרסו, נספרסו, בתי קפה, תרבות הקפה בארץ, חקלאות, השקיה, נטפים, קעקועים, פשיעה כלכלית בישראל, קונדיטוריית מרטין

 

נותני החסות שלנו:
פלטפורמות לימוד האנגלית Cambly שמציעה לכם התנסות של 15 דקות ראשונות בחינם עם השימוש בקופון geekonomy15

 

לינקים מהפרק:
אגרוקפה
מכון הקעקועים עליו ראם דיבר
מרטין",geekonomy.podbean.com/ce323525-18a0-30f9-bbcb-006d13db3099,"time.struct_time(tm_year=2022, tm_mon=11, tm_mday=4, tm_hour=9, tm_min=23, tm_sec=15, tm_wday=4, tm_yday=308, tm_isdst=0)"
פרק #629 - גיא פודחרני וסניק,634,01:36:38,"גיא פודחרני הוא אחד מהמייסדים של חברת אבטחת המידע וכלי המפתחים הישראלית סניק, שגייסה בשנה שעברה לפי הערכת שווי של יותר משמונה מיליארד דולרים.

 

על מה דיברנו:
סניק, אבטחת מידע, פיטורים, תנאי השוק, מיקרוסופט, גיטהאב, כלים למפתחים, מכירות, מריטוקרטיה, דמוקרטיה בארגונים, קניית חברות אחרות, קשיי גדילה, ניתוח סטטי ודינאמי של קוד

 

הפרק בחסות חברת Cato Networks
הפרק של גור שץ בגיקונומי
הפודקאסט עם גור שץ

 


 

לינקים מהפרק:
הפודקאסט The Secure Developer podcast
הפודקאסט Acquired
הספר של יובל נח הררי
הספר Think Again
החברה עליה גיא סיפר שהשקיע",geekonomy.podbean.com/3e23fe9f-927e-3b84-a499-f0b9dfc5134f,"time.struct_time(tm_year=2022, tm_mon=11, tm_mday=2, tm_hour=19, tm_min=27, tm_sec=22, tm_wday=2, tm_yday=306, tm_isdst=0)"
פרק #628 - נוסייר יאסין הוא Nas Daily,633,01:39:40,"נוסייר יאסין הוא ישראלי פלסטיני הידוע יותר כ-Nas Daily, יוצר תוכן דיגיטלי עם 60 מליון עוקבים בכל הרשתות החברתיות. הוא נולד וגדל בעארבה, למד בהארוורד והיה הייטקיסט, ואז החליט לעזוב הכל ולצאת למסע שבו פרסם כל יום וידאו של דקה במשך 1000 ימים. כיום נוסייר גר בדובאי ובונה את חברת המדיה שלו Nas.io.
 
על מה דיברנו:
 
ישראל, הסכסוך הישראלי-פלסטיני, Mr Beast, ילדים, הודים, גזענות, Web3, המטאוורס של מארק צוקרברג, פוליטיקאים ישראלים, תהליך הקבלה להארוורד, פייסבוק וטיקטוק ועוד המון דברים.
 
הישארו אחרי אות הסיום לחפירה השבועית שלי.
 
קישורים והמלצות:

Nas Daily - Facebook, Tiktok, Youtube, InstagramNas.io
הרשמה ב-iTunes הרשמו ל-RSS שלנו",geekonomy.podbean.com/49b296a0-fa11-3ba6-bd75-23a2d3734bcd,"time.struct_time(tm_year=2022, tm_mon=11, tm_mday=1, tm_hour=3, tm_min=45, tm_sec=43, tm_wday=1, tm_yday=305, tm_isdst=0)"
פרק #627 - שטערנא דיין מכינה פאות,632,01:15:14,"שטערנא דיין למדה להכין פאות מאמא שלה, הרצליה דיין, שהיא ככל הנראה אחת מיצרניות הפאות המוערכות בעולם. כיום, שטערנא, אחותה ואמא שלהן אחראיות לבוטיק שמייצר פאות להמון נשים חרדיות וחילוניות בישראל ובעולם.

 

על מה דיברנו:
שיער, ההבדלים המים בישראל לעולם, פאות, אמנות, אומנות, חב״ד, חרדים, יצירה, התאמה, סלביות, חתונות, מזרח אירופה, שיער מאסיה, צבעים, גוונים, אנה זק

 

נותני החסות שלנו:
החנות של Nono & Dean
עמוד האינסטגרם של Nono & Dean

 


 

לינקים מהפרק:
עמוד האינסטגרם של הרצליה דיין",geekonomy.podbean.com/fe0fdc9c-be96-3dfb-9e6c-59ee4072227a,"time.struct_time(tm_year=2022, tm_mon=10, tm_mday=28, tm_hour=8, tm_min=40, tm_sec=32, tm_wday=4, tm_yday=301, tm_isdst=0)"
פרק #626 - אלון סיגלר מתכנן ערים,631,01:37:31,"אלון סיגלר עבד במשך כעשור בעיריית תל-אביב ועסק בתכנון עירוני. הוא מתחזק את הבלוג The Last Mile ואחד ממובילי הדעה בכל הנוגע לעירוניות ותחבורה בטוויטר בעברית. 

 

על מה דיברנו:
ירושלים, חיפה, תל-אביב, קדימה צורן, בית צמוד קרקע, דירות, הולנד, פריז, אופניים, אופנועים, כבישים, חניות, מכוניות, התחנה המרכזית הישנה בתל-אביב, התחנה המרכזית בירושלים, הרכבת הקלה

 

נותני החסות שלנו:
פלטפורמות לימוד האנגלית Cambly שמציעה לכם התנסות של 15 דקות ראשונות בחינם עם השימוש בקופון geekonomy15
ביטוח נסיעות לחו""ל הפניקס סמארט

 

לינקים מהפרק:
הבלוג של אלון
ערוץ היוטיוב של איליה קוגן
הספר Soft City",geekonomy.podbean.com/e92d3166-85dc-3d88-94e9-727cceaf6b33,"time.struct_time(tm_year=2022, tm_mon=10, tm_mday=26, tm_hour=19, tm_min=51, tm_sec=49, tm_wday=2, tm_yday=299, tm_isdst=0)"
"פרק #625 - מחאת החיג׳אב האיראנית, עם בני סבטי",630,01:56:47,"בני סבטי נולד באירן שנים ספורות לפני המהפיכה האיסלאמית. הוא ומשפחתו ברחו ב-1985 ועברו דרך פקיסטן, גרמניה ולבסוף התיישבו בישראל. בבגרותו, ותודות לפרסית השגורה בפיו, היה מעורב בהקמת דובר צה״ל בפרסית וכן שימש כחוקר במכון ירושלים לאסטרטגיה.
 
על מה דיברנו:
 
מרכז העיר טהרן, השאה הפרסי, משמרות המהפיכה האיסלאמית, אייאטולה חומייני, משרד החוץ, מחאת החיג׳אב, המשק האיראני, קשיי קליטה בישראל, המדיניות האיראנית של נתניהו ועוד המון דברים.
 
הישארו אחרי אות הסיום לחפירה השבועית שלי.
 
קישורים והמלצות:

בני סבטי - בפייסבוק
הרשמה ב-iTunes הרשמו ל-RSS שלנו",geekonomy.podbean.com/b98414eb-6587-3706-a0aa-ef8298186c6c,"time.struct_time(tm_year=2022, tm_mon=10, tm_mday=25, tm_hour=6, tm_min=24, tm_sec=27, tm_wday=1, tm_yday=298, tm_isdst=0)"
פרק #624 - שביט קמחי מתחרה בטניס,629,01:34:32,"שביט קמחי היא אחת משחקניות הטניס הטובות בישראל ואחת מ-400 השחקניות הטובות בעולם. לפני מספר שנים דורגה במקום ה-30 בעולם לגילאי נוער. בקרוב תעבור לארצות הברית לשחק במסגרת אחת מהאונ׳ המובילות במלגה מלאה.

 

על מה דיברנו:
טניס, נדאל, קולג׳, מימון, ספורט, טיסות, מלונות, טורנירים, אנליסטים, הימורים, פציעות, הפערים בין ישראל לעולם, תרבות

 

נותני החסות שלנו:
סיפור משפחתי
חברת 2sit שבה תקבלו 25% הנחה על הכסא הראשון שתקנו אם תגידו שהגעתם דרך גיקונומי

 

לינקים מהפרק:
הפודקאסט של שביט",geekonomy.podbean.com/384dcb43-5c85-3260-ae24-793a88ecd638,"time.struct_time(tm_year=2022, tm_mon=10, tm_mday=23, tm_hour=18, tm_min=26, tm_sec=48, tm_wday=6, tm_yday=296, tm_isdst=0)"
פרק #623 - ברק ויטקובסקי ו-AppsFlyer,628,01:36:14,"ברק ויטקובסקי היה המייסד והמנכ״ל של חברת Drupe במשך כשש שנים, עד שנמכרה. בשלוש השנים האחרונות הוא מוביל את קבוצת המוצר בחברת AppsFlyer, שמעסיקה כ-1,500 עובדים, ועוזרת לאנשי שיווק בכל העולם לשייך התקנות ואירועים שקרו באפליקציות שלהם לקמפיינים שיווקיים ספציפיים, בעיה שרק נשמעת פשוטה, אבל בפועל עומדת במרכז עולם הפרסום הדיגיטלי כיום.

 

על מה דיברנו:
מדיניות הפרטיות של אפל, האסטרטגיה של גוגל, האתגרים של AppsFlyer, אנדרואיד, פרסום בטלוויזיה, אטריבוציות, אנשי שיווק, פייסבוק, תפקיד מנהל המוצר

 

נותני החסות שלנו:
עמוד הקריירות של Cato Networks

 

לינקים מהפרק:
סדרת סרטי הספורט עליהם דיברנו
חתול בשק
ערוץ היוטיוב עליו ראם המליץ",geekonomy.podbean.com/e8adf6c3-61f9-3c44-b068-de605c5ba7b9,"time.struct_time(tm_year=2022, tm_mon=10, tm_mday=20, tm_hour=13, tm_min=25, tm_sec=54, tm_wday=3, tm_yday=293, tm_isdst=0)"
פרק #622 - יאיר נבות - פוטין מכה שנית,627,01:56:23,"יאיר נבות הוא עיתונאי המתמחה ברוסיה ומזרח אירופה. במשך 13 שנים גר במוסקבה וסיקר את רוסיה עבור ידיעות אחרונות. כיום הוא גר בהולנד וממשיך לסקר את המתרחש ברוסיה, כמו גם באזורים אחרים באירופה. לפני שישה חודשים יאיר התארח בפרק אצלנו, ומאז הרבה קרה ברוסיה ואצל פוטין, אז חזרנו לדבר איתו על העימות המסוכן ביותר של תקופתנו.
 
על מה דיברנו:
 
יום הולדת 70 לפוטין, הגשר לחצי האי קרים, גיוס חובה ברוסיה, אופוזיציה, הזוית הישראלית, איראן, רון ארד, נשק גרעיני טקטי, שעון יום הדין, משבר הטילים בקובה, כריסטיאן אמנפור ועוד המון דברים.
 
קישורים והמלצות:

יאיר נבות - בפייסבוק, בטוויטר
 
 לינק להורדה ישירה הרשמה ב-iTunes הרשמו ל-RSS שלנו",geekonomy.podbean.com/a8cce09c-dfd0-3472-ab5e-a1daab691b07,"time.struct_time(tm_year=2022, tm_mon=10, tm_mday=18, tm_hour=4, tm_min=16, tm_sec=39, tm_wday=1, tm_yday=291, tm_isdst=0)"
פרק #621 - עוז אלון והאניבוק,626,01:18:26,"עוז אלון הקים את חברת האניבוק עם אשתו נעמה ושותפם הטכנולוגי לפני כתשע שנים. בסוף השנה שעברה, החברה, שמספקת פתרונות סליקה ותקשורת עם לקוחות עבור עסקים אמריקאים קטנים, כבר הייתה שווה יותר משני מיליארד דולר.

 

על מה דיברנו:
סן פרנסיסקו, מייקל אייזנברג, האניבוק, מסיבות, יזמות לא טכנולוגית, סליקה, הונאות אשראי, פינטק, גיוס כסף, קניית חברות, מכירת חברות, מליו, עולם האומנות

 

נותני החסות של הפרק: סוכנות הקריאייטיב וידאו Space Cat

 

לינקים מהפרק:
הספר לוכד החלומות מאת שאול אולמרט
הספר בית הפגודה מאת דניאל שנער
הסרט The Last Leonardo",geekonomy.podbean.com/ebeb1bd9-30fa-3690-ab30-e7fa99cd7d35,"time.struct_time(tm_year=2022, tm_mon=10, tm_mday=16, tm_hour=19, tm_min=10, tm_sec=51, tm_wday=6, tm_yday=289, tm_isdst=0)"
